rank_position,content_id,baseline_score,reason_code,action_label,content_age_days,impressions_prev_30d,impressions_last_30d
27079,content_1e641b345915,0.0,FRESH_OR_GROWING,NO_ACTION,180,18,0
27080,content_30e89fa8da93,0.0,FRESH_OR_GROWING,NO_ACTION,144,344,137
27081,content_2468bdd1b421,0.0,FRESH_OR_GROWING,NO_ACTION,126,509,255
27082,content_0477bd042ecd,0.0,FRESH_OR_GROWING,NO_ACTION,180,0,1
27083,content_c9e3014337b1,0.0,FRESH_OR_GROWING,NO_ACTION,110,819,315
27084,content_c2df590a5f70,0.0,FRESH_OR_GROWING,NO_ACTION,310,3,3
27085,content_98c2d37fbc35,0.0,FRESH_OR_GROWING,NO_ACTION,97,2045,1712
27086,content_a8261307d74d,0.0,FRESH_OR_GROWING,NO_ACTION,112,2837,928
27087,content_96e40fb443c4,0.0,FRESH_OR_GROWING,NO_ACTION,309,0,1
27088,content_5d386cc79266,0.0,FRESH_OR_GROWING,NO_ACTION,463,368,398
27089,content_9fd2f6c5eb11,0.0,FRESH_OR_GROWING,NO_ACTION,467,415,526
27090,content_ee6ee1010d56,0.0,FRESH_OR_GROWING,NO_ACTION,117,7,37
27091,content_a4342c9ec695,0.0,FRESH_OR_GROWING,NO_ACTION,180,50,17
27092,content_6c493d70b27f,0.0,FRESH_OR_GROWING,NO_ACTION,105,1500,3859
27093,content_5f5a9c0c10f3,0.0,FRESH_OR_GROWING,NO_ACTION,330,60,101
27094,content_045d6861f2e7,0.0,FRESH_OR_GROWING,NO_ACTION,119,1183,1280
27095,content_5cd81a1cace5,0.0,FRESH_OR_GROWING,NO_ACTION,124,572,549
27096,content_266228f14516,0.0,FRESH_OR_GROWING,NO_ACTION,119,0,0
27097,content_411d727b58d8,0.0,FRESH_OR_GROWING,NO_ACTION,123,1588,1128
27098,content_1b1994a64ac8,0.0,FRESH_OR_GROWING,NO_ACTION,125,1,0
27099,content_71016f1e93cf,0.0,FRESH_OR_GROWING,NO_ACTION,117,9,5
27100,content_addac950c6b1,0.0,FRESH_OR_GROWING,NO_ACTION,557,21,57
27101,content_ea6fd81eafba,0.0,FRESH_OR_GROWING,NO_ACTION,225,3,4
27102,content_ca8eb8fdc6fa,0.0,FRESH_OR_GROWING,NO_ACTION,117,0,0
27103,content_4380ff9d5a24,0.0,FRESH_OR_GROWING,NO_ACTION,482,8,29
27104,content_c9277f195437,0.0,FRESH_OR_GROWING,NO_ACTION,105,43,194
27105,content_99d227fef561,0.0,FRESH_OR_GROWING,NO_ACTION,125,2,2
27106,content_75db27ddb2a5,0.0,FRESH_OR_GROWING,NO_ACTION,139,273,128
27107,content_3c0db7de5b29,0.0,FRESH_OR_GROWING,NO_ACTION,286,0,1
27108,content_429bd25ef9f9,0.0,FRESH_OR_GROWING,NO_ACTION,148,258,286
27109,content_d971ed6a14fb,0.0,FRESH_OR_GROWING,NO_ACTION,98,3,0
27110,content_96e4d5e38e32,0.0,FRESH_OR_GROWING,NO_ACTION,103,670,204
27111,content_e06389cec5c1,0.0,FRESH_OR_GROWING,NO_ACTION,139,5410,10482
27112,content_e7b303cd0684,0.0,FRESH_OR_GROWING,NO_ACTION,104,1330,761
27113,content_31faa2bf193e,0.0,FRESH_OR_GROWING,NO_ACTION,348,0,0
27114,content_d75823fc91dc,0.0,FRESH_OR_GROWING,NO_ACTION,141,16930,5220
27115,content_2d57c297a2ab,0.0,FRESH_OR_GROWING,NO_ACTION,144,86,126
27116,content_b69b7a7bebd1,0.0,FRESH_OR_GROWING,NO_ACTION,275,5,8
27117,content_9efe1f04827f,0.0,FRESH_OR_GROWING,NO_ACTION,417,146,165
27118,content_7ac35f30c3aa,0.0,FRESH_OR_GROWING,NO_ACTION,487,2,2
27119,content_697b8ec3a13f,0.0,FRESH_OR_GROWING,NO_ACTION,169,116,33
27120,content_4c6ab33b38f1,0.0,FRESH_OR_GROWING,NO_ACTION,180,59,8
27121,content_4a0889bc5bb1,0.0,FRESH_OR_GROWING,NO_ACTION,153,229,111
27122,content_c56b05eb5257,0.0,FRESH_OR_GROWING,NO_ACTION,445,146,201
27123,content_388bdba5ef54,0.0,FRESH_OR_GROWING,NO_ACTION,111,1344,799
27124,content_5b7f6a91fe1b,0.0,FRESH_OR_GROWING,NO_ACTION,132,2072,798
27125,content_6220bf04da96,0.0,FRESH_OR_GROWING,NO_ACTION,174,3330,1183
27126,content_69bc7f1d3570,0.0,FRESH_OR_GROWING,NO_ACTION,147,397,422
27127,content_773b9d58f4e5,0.0,FRESH_OR_GROWING,NO_ACTION,90,1,0
27128,content_760614cd5ee6,0.0,FRESH_OR_GROWING,NO_ACTION,419,96,144
27129,content_08bc32ed269e,0.0,FRESH_OR_GROWING,NO_ACTION,119,4064,4319
27130,content_13f39d8a8488,0.0,FRESH_OR_GROWING,NO_ACTION,165,2471,314
27131,content_26003325c114,0.0,FRESH_OR_GROWING,NO_ACTION,313,3,3
27132,content_d0c72868aa85,0.0,FRESH_OR_GROWING,NO_ACTION,517,397,506
27133,content_c9139af55035,0.0,FRESH_OR_GROWING,NO_ACTION,103,28621,47091
27134,content_fe7d09bb8da0,0.0,FRESH_OR_GROWING,NO_ACTION,153,1783,1098
27135,content_6e673f0bfa08,0.0,FRESH_OR_GROWING,NO_ACTION,228,0,1
27136,content_7190ca21b85d,0.0,FRESH_OR_GROWING,NO_ACTION,110,3304,845
27137,content_cb7c4b8d69e4,0.0,FRESH_OR_GROWING,NO_ACTION,299,1,1
27138,content_de04bf84b279,0.0,FRESH_OR_GROWING,NO_ACTION,147,57,24
27139,content_ff89c97ac899,0.0,FRESH_OR_GROWING,NO_ACTION,277,0,0
27140,content_b98709292db4,0.0,FRESH_OR_GROWING,NO_ACTION,117,1,0
27141,content_4611bb5c7228,0.0,FRESH_OR_GROWING,NO_ACTION,309,2810,4565
27142,content_a59fe9b83c0d,0.0,FRESH_OR_GROWING,NO_ACTION,347,0,0
27143,content_369bc1fcb929,0.0,FRESH_OR_GROWING,NO_ACTION,175,0,12
27144,content_de58f5f7ea8b,0.0,FRESH_OR_GROWING,NO_ACTION,419,10120,11930
27145,content_c68021bea098,0.0,FRESH_OR_GROWING,NO_ACTION,271,0,1
27146,content_3a00be9a1f6b,0.0,FRESH_OR_GROWING,NO_ACTION,145,57,0
27147,content_7e62e609fca2,0.0,FRESH_OR_GROWING,NO_ACTION,91,38,143
27148,content_964dd0100c99,0.0,FRESH_OR_GROWING,NO_ACTION,141,13618,5251
27149,content_6b7117ed1439,0.0,FRESH_OR_GROWING,NO_ACTION,111,42,5
27150,content_a570d9f7b951,0.0,FRESH_OR_GROWING,NO_ACTION,348,0,1
27151,content_54619de5edd3,0.0,FRESH_OR_GROWING,NO_ACTION,460,261,289
27152,content_667eb5ec4c55,0.0,FRESH_OR_GROWING,NO_ACTION,287,7876,10531
27153,content_690af49aae9b,0.0,FRESH_OR_GROWING,NO_ACTION,313,21,23
27154,content_ba8eab058e16,0.0,FRESH_OR_GROWING,NO_ACTION,438,4,4
27155,content_7c86f0b97ab7,0.0,FRESH_OR_GROWING,NO_ACTION,148,672,793
27156,content_02500296ad9a,0.0,FRESH_OR_GROWING,NO_ACTION,126,5,7
27157,content_37a2e9113cef,0.0,FRESH_OR_GROWING,NO_ACTION,283,0,1
27158,content_9a34b442b552,0.0,FRESH_OR_GROWING,NO_ACTION,90,13,1
27159,content_322bc1b94e72,0.0,FRESH_OR_GROWING,NO_ACTION,287,0,1
27160,content_ca972e51fe31,0.0,FRESH_OR_GROWING,NO_ACTION,126,0,2
27161,content_0b4191af0ff3,0.0,FRESH_OR_GROWING,NO_ACTION,111,162,19
27162,content_e9e627bf28b4,0.0,FRESH_OR_GROWING,NO_ACTION,180,114,67
27163,content_1f66df4583f7,0.0,FRESH_OR_GROWING,NO_ACTION,463,1853,2576
27164,content_180bc8b20006,0.0,FRESH_OR_GROWING,NO_ACTION,463,117,158
27165,content_a5a9401bde0a,0.0,FRESH_OR_GROWING,NO_ACTION,155,223,168
27166,content_63f7f4dde486,0.0,FRESH_OR_GROWING,NO_ACTION,138,19,2
27167,content_9b4ddfa91f64,0.0,FRESH_OR_GROWING,NO_ACTION,133,5,57
27168,content_e924cb24fdc1,0.0,FRESH_OR_GROWING,NO_ACTION,124,626,338
27169,content_61873e150f71,0.0,FRESH_OR_GROWING,NO_ACTION,151,16966,24735
27170,content_7ad67b51de7e,0.0,FRESH_OR_GROWING,NO_ACTION,126,643,380
27171,content_39d34923a4eb,0.0,FRESH_OR_GROWING,NO_ACTION,313,642,1872
27172,content_217ab13a19c2,0.0,FRESH_OR_GROWING,NO_ACTION,127,5,4
27173,content_d08553fbe31d,0.0,FRESH_OR_GROWING,NO_ACTION,537,212,220
27174,content_3f2bedf2964f,0.0,FRESH_OR_GROWING,NO_ACTION,98,636,116
27175,content_ccd35f0d9336,0.0,FRESH_OR_GROWING,NO_ACTION,112,1363,671
27176,content_27c3b50c78af,0.0,FRESH_OR_GROWING,NO_ACTION,125,0,3
27177,content_e5bd84586ccf,0.0,FRESH_OR_GROWING,NO_ACTION,126,46014,42248
27178,content_d07b0e879ec3,0.0,FRESH_OR_GROWING,NO_ACTION,445,139,238
27179,content_5416456f7f82,0.0,FRESH_OR_GROWING,NO_ACTION,278,0,3
27180,content_a5cfa644e867,0.0,FRESH_OR_GROWING,NO_ACTION,126,9002,9139
27181,content_0d3a3bdb4305,0.0,FRESH_OR_GROWING,NO_ACTION,118,655,210
27182,content_b15ab9f4008e,0.0,FRESH_OR_GROWING,NO_ACTION,118,77,18
27183,content_cfa62c0036fa,0.0,FRESH_OR_GROWING,NO_ACTION,112,0,0
27184,content_676723f1d9f9,0.0,FRESH_OR_GROWING,NO_ACTION,322,0,0
27185,content_4695a276b1ea,0.0,FRESH_OR_GROWING,NO_ACTION,126,0,0
27186,content_e8fd5cd21512,0.0,FRESH_OR_GROWING,NO_ACTION,98,161,456
27187,content_ee23ee89480e,0.0,FRESH_OR_GROWING,NO_ACTION,482,669,794
27188,content_7e6334f1b59b,0.0,FRESH_OR_GROWING,NO_ACTION,119,871,346
27189,content_59f8bd15873c,0.0,FRESH_OR_GROWING,NO_ACTION,180,64,52
27190,content_d4b21d71f206,0.0,FRESH_OR_GROWING,NO_ACTION,119,5391,3837
27191,content_54f92ea426e9,0.0,FRESH_OR_GROWING,NO_ACTION,147,2441,547
27192,content_bf027b5c0242,0.0,FRESH_OR_GROWING,NO_ACTION,482,183,419
27193,content_b0b67c79c6e9,0.0,FRESH_OR_GROWING,NO_ACTION,286,2,6
27194,content_776fb785a163,0.0,FRESH_OR_GROWING,NO_ACTION,280,0,0
27195,content_f91533dcfe3f,0.0,FRESH_OR_GROWING,NO_ACTION,95,147,0
27196,content_c91736b0806e,0.0,FRESH_OR_GROWING,NO_ACTION,482,1431,2196
27197,content_db5989a78dd3,0.0,FRESH_OR_GROWING,NO_ACTION,445,36393,238796
27198,content_918ef45edb9f,0.0,FRESH_OR_GROWING,NO_ACTION,421,6453,6589
27199,content_ab82c4705992,0.0,FRESH_OR_GROWING,NO_ACTION,147,5043,2129
27200,content_a83c86a8d70c,0.0,FRESH_OR_GROWING,NO_ACTION,139,585,659
27201,content_3ba5308bc87c,0.0,FRESH_OR_GROWING,NO_ACTION,141,19,19
27202,content_f9595221ccb3,0.0,FRESH_OR_GROWING,NO_ACTION,110,483,210
27203,content_e5e8a6b4e23c,0.0,FRESH_OR_GROWING,NO_ACTION,140,9039,8751
27204,content_8eda489266b2,0.0,FRESH_OR_GROWING,NO_ACTION,165,1173,373
27205,content_36f1a06b259c,0.0,FRESH_OR_GROWING,NO_ACTION,111,205,27
27206,content_8c4b5fce81d0,0.0,FRESH_OR_GROWING,NO_ACTION,223,29,52
27207,content_0f3bef6fb060,0.0,FRESH_OR_GROWING,NO_ACTION,482,314,361
27208,content_3ab745141d6b,0.0,FRESH_OR_GROWING,NO_ACTION,119,1397,1240
27209,content_c18945c70f17,0.0,FRESH_OR_GROWING,NO_ACTION,124,3436,1475
27210,content_cd3f4ddc227c,0.0,FRESH_OR_GROWING,NO_ACTION,139,4171,2688
27211,content_608a29064264,0.0,FRESH_OR_GROWING,NO_ACTION,299,2152,2212
27212,content_774b7bb6f049,0.0,FRESH_OR_GROWING,NO_ACTION,97,470,276
27213,content_4e40be86ece8,0.0,FRESH_OR_GROWING,NO_ACTION,463,15,22
27214,content_1bdbccd74939,0.0,FRESH_OR_GROWING,NO_ACTION,90,4,0
27215,content_4c62a9e0d749,0.0,FRESH_OR_GROWING,NO_ACTION,90,474,128
27216,content_4707cb13c51a,0.0,FRESH_OR_GROWING,NO_ACTION,236,600,768
27217,content_a7c7232f428c,0.0,FRESH_OR_GROWING,NO_ACTION,126,121,37
27218,content_307210fafb45,0.0,FRESH_OR_GROWING,NO_ACTION,132,1805,658
27219,content_edf5b03b36aa,0.0,FRESH_OR_GROWING,NO_ACTION,117,323,132
27220,content_921f4a20c794,0.0,FRESH_OR_GROWING,NO_ACTION,126,40763,33353
27221,content_129717e9e7d1,0.0,FRESH_OR_GROWING,NO_ACTION,112,3395,2443
27222,content_145daf0e76a3,0.0,FRESH_OR_GROWING,NO_ACTION,92,1489,305
27223,content_a2b9304d4455,0.0,FRESH_OR_GROWING,NO_ACTION,96,15,0
27224,content_256c97efa88a,0.0,FRESH_OR_GROWING,NO_ACTION,330,366,420
27225,content_bd1030091bbc,0.0,FRESH_OR_GROWING,NO_ACTION,92,54,25
27226,content_a94c5712e712,0.0,FRESH_OR_GROWING,NO_ACTION,97,0,3
27227,content_0c1c43111448,0.0,FRESH_OR_GROWING,NO_ACTION,489,0,0
27228,content_fe6969d0d871,0.0,FRESH_OR_GROWING,NO_ACTION,90,4046,1965
27229,content_33461c8ddf61,0.0,FRESH_OR_GROWING,NO_ACTION,313,0,2
27230,content_0ee62fc45459,0.0,FRESH_OR_GROWING,NO_ACTION,97,36,6
27231,content_37e3e5682728,0.0,FRESH_OR_GROWING,NO_ACTION,228,102,109
27232,content_6b4ec59ee781,0.0,FRESH_OR_GROWING,NO_ACTION,113,1,0
27233,content_c89ccc2975d4,0.0,FRESH_OR_GROWING,NO_ACTION,139,785,409
27234,content_c6eaf20a0189,0.0,FRESH_OR_GROWING,NO_ACTION,421,2220,2611
27235,content_4d57a4519591,0.0,FRESH_OR_GROWING,NO_ACTION,438,66,79
27236,content_87fa9ef2dd85,0.0,FRESH_OR_GROWING,NO_ACTION,153,826,692
27237,content_3b0cf0cc41f8,0.0,FRESH_OR_GROWING,NO_ACTION,118,9464,10456
27238,content_4f6a7e2f3eec,0.0,FRESH_OR_GROWING,NO_ACTION,390,153,169
27239,content_9ed5f2efa247,0.0,FRESH_OR_GROWING,NO_ACTION,151,34,21
27240,content_1eb0805cf3d1,0.0,FRESH_OR_GROWING,NO_ACTION,316,1,1
27241,content_2df930dbde62,0.0,FRESH_OR_GROWING,NO_ACTION,119,9618,4302
27242,content_f9db581c1acf,0.0,FRESH_OR_GROWING,NO_ACTION,95,8644,10186
27243,content_b567892082d8,0.0,FRESH_OR_GROWING,NO_ACTION,151,52,113
27244,content_366b1339ab78,0.0,FRESH_OR_GROWING,NO_ACTION,126,191,131
27245,content_1cfa9d635f7f,0.0,FRESH_OR_GROWING,NO_ACTION,139,1405,1045
27246,content_cbbf16037e5e,0.0,FRESH_OR_GROWING,NO_ACTION,124,1174,208
27247,content_4dae94f48477,0.0,FRESH_OR_GROWING,NO_ACTION,225,3,4
27248,content_b901bc19e171,0.0,FRESH_OR_GROWING,NO_ACTION,141,20,32
27249,content_92d0774fde18,0.0,FRESH_OR_GROWING,NO_ACTION,148,143,87
27250,content_e263bd5d0081,0.0,FRESH_OR_GROWING,NO_ACTION,313,132,186
27251,content_78457fb3b88f,0.0,FRESH_OR_GROWING,NO_ACTION,321,0,1
27252,content_b38ea2f1e64d,0.0,FRESH_OR_GROWING,NO_ACTION,122,0,1
27253,content_7cd9b5db3ea1,0.0,FRESH_OR_GROWING,NO_ACTION,131,514,151
27254,content_35ee1f3f82f9,0.0,FRESH_OR_GROWING,NO_ACTION,117,17,0
27255,content_21ad4d626f29,0.0,FRESH_OR_GROWING,NO_ACTION,103,449,284
27256,content_e03865e03821,0.0,FRESH_OR_GROWING,NO_ACTION,545,139,160
27257,content_293d12700873,0.0,FRESH_OR_GROWING,NO_ACTION,417,313,407
27258,content_e05eae1d648a,0.0,FRESH_OR_GROWING,NO_ACTION,95,1352,1044
27259,content_0c765bb8ec5d,0.0,FRESH_OR_GROWING,NO_ACTION,151,432,359
27260,content_70e91ffda1ce,0.0,FRESH_OR_GROWING,NO_ACTION,138,307,218
27261,content_85cdc8c3c2f6,0.0,FRESH_OR_GROWING,NO_ACTION,145,79,64
27262,content_5a057de5a663,0.0,FRESH_OR_GROWING,NO_ACTION,126,2740,3257
27263,content_e90aee89497a,0.0,FRESH_OR_GROWING,NO_ACTION,90,4,3
27264,content_27c27414e9d6,0.0,FRESH_OR_GROWING,NO_ACTION,236,102,162
27265,content_1a2cbc72df55,0.0,FRESH_OR_GROWING,NO_ACTION,124,27,0
27266,content_04d9a432d35e,0.0,FRESH_OR_GROWING,NO_ACTION,460,152,276
27267,content_8e8f6560d38e,0.0,FRESH_OR_GROWING,NO_ACTION,112,10729,1821
27268,content_04e23a62208e,0.0,FRESH_OR_GROWING,NO_ACTION,123,0,0
27269,content_e54f6d06e493,0.0,FRESH_OR_GROWING,NO_ACTION,147,216,75
27270,content_47245730a85b,0.0,FRESH_OR_GROWING,NO_ACTION,98,1,0
27271,content_6ab1ba993c43,0.0,FRESH_OR_GROWING,NO_ACTION,141,24,5
27272,content_ed680797b687,0.0,FRESH_OR_GROWING,NO_ACTION,180,195,81
27273,content_fd02f99559fa,0.0,FRESH_OR_GROWING,NO_ACTION,104,458,306
27274,content_a8ec87b28c83,0.0,FRESH_OR_GROWING,NO_ACTION,138,11,63
27275,content_ab5e9e3a0a8f,0.0,FRESH_OR_GROWING,NO_ACTION,95,297,2040
27276,content_3504025cdec4,0.0,FRESH_OR_GROWING,NO_ACTION,131,8828,7567
27277,content_f7ca1e59cdac,0.0,FRESH_OR_GROWING,NO_ACTION,282,1,3
27278,content_3e2d528e593e,0.0,FRESH_OR_GROWING,NO_ACTION,144,21,1
27279,content_e315ff053961,0.0,FRESH_OR_GROWING,NO_ACTION,105,0,3
27280,content_444e0460603f,0.0,FRESH_OR_GROWING,NO_ACTION,126,155,222
27281,content_cefdb6f4c6ae,0.0,FRESH_OR_GROWING,NO_ACTION,98,131,0
27282,content_bf9940e614a3,0.0,FRESH_OR_GROWING,NO_ACTION,181,1,4
27283,content_2b074219d79d,0.0,FRESH_OR_GROWING,NO_ACTION,91,125,63
27284,content_fc2ffe0dcb03,0.0,FRESH_OR_GROWING,NO_ACTION,127,0,3
27285,content_5347b1aee67d,0.0,FRESH_OR_GROWING,NO_ACTION,229,9369,17024
27286,content_f7e47758b18a,0.0,FRESH_OR_GROWING,NO_ACTION,256,339,475
27287,content_8f555090a20b,0.0,FRESH_OR_GROWING,NO_ACTION,517,5,5
27288,content_ab58c735b562,0.0,FRESH_OR_GROWING,NO_ACTION,102,0,3
27289,content_fa6f061b5fb6,0.0,FRESH_OR_GROWING,NO_ACTION,104,13,33
27290,content_8475b08af71b,0.0,FRESH_OR_GROWING,NO_ACTION,138,8,1
27291,content_6959fa8b2f53,0.0,FRESH_OR_GROWING,NO_ACTION,228,0,1
27292,content_687a4471936e,0.0,FRESH_OR_GROWING,NO_ACTION,445,235,327
27293,content_fb420d1701ee,0.0,FRESH_OR_GROWING,NO_ACTION,504,560,637
27294,content_9260dc380fd4,0.0,FRESH_OR_GROWING,NO_ACTION,148,35,1
27295,content_31c4d526956d,0.0,FRESH_OR_GROWING,NO_ACTION,105,321,9
27296,content_29ec1008c834,0.0,FRESH_OR_GROWING,NO_ACTION,335,0,0
27297,content_96472c1f2070,0.0,FRESH_OR_GROWING,NO_ACTION,144,162,78
27298,content_e8cc31a54ec0,0.0,FRESH_OR_GROWING,NO_ACTION,249,0,1
27299,content_b6bb24742416,0.0,FRESH_OR_GROWING,NO_ACTION,460,24,93
27300,content_5d03f7400426,0.0,FRESH_OR_GROWING,NO_ACTION,145,103,114
27301,content_23f43ec6a5b2,0.0,FRESH_OR_GROWING,NO_ACTION,98,568,244
27302,content_79bb47608e63,0.0,FRESH_OR_GROWING,NO_ACTION,151,6203,932
27303,content_d840a3a6302b,0.0,FRESH_OR_GROWING,NO_ACTION,144,182,14
27304,content_023cebb114ed,0.0,FRESH_OR_GROWING,NO_ACTION,91,17,1
27305,content_3051582f4482,0.0,FRESH_OR_GROWING,NO_ACTION,211,160,295
27306,content_10a510187b9e,0.0,FRESH_OR_GROWING,NO_ACTION,257,209,268
27307,content_3b7c76f80c79,0.0,FRESH_OR_GROWING,NO_ACTION,304,6,6
27308,content_a488fc6df275,0.0,FRESH_OR_GROWING,NO_ACTION,289,0,1
27309,content_bbcb1e915134,0.0,FRESH_OR_GROWING,NO_ACTION,104,78,101
27310,content_f772abdd33b5,0.0,FRESH_OR_GROWING,NO_ACTION,482,96,188
27311,content_7c0142ac3194,0.0,FRESH_OR_GROWING,NO_ACTION,180,110,20
27312,content_dbac387eedd0,0.0,FRESH_OR_GROWING,NO_ACTION,293,0,1
27313,content_07f0d247ca66,0.0,FRESH_OR_GROWING,NO_ACTION,91,80,54
27314,content_a054b061b7a6,0.0,FRESH_OR_GROWING,NO_ACTION,110,11,16
27315,content_72805c7175cb,0.0,FRESH_OR_GROWING,NO_ACTION,104,1487,2011
27316,content_efc39ac763d9,0.0,FRESH_OR_GROWING,NO_ACTION,463,299,436
27317,content_1dd6567cbbe3,0.0,FRESH_OR_GROWING,NO_ACTION,322,0,0
27318,content_a35636290638,0.0,FRESH_OR_GROWING,NO_ACTION,90,423,62
27319,content_61a0d440b704,0.0,FRESH_OR_GROWING,NO_ACTION,90,6,0
27320,content_b1bbff814a1a,0.0,FRESH_OR_GROWING,NO_ACTION,294,0,1
27321,content_e89061537db2,0.0,FRESH_OR_GROWING,NO_ACTION,463,230,299
27322,content_eebf0c818dea,0.0,FRESH_OR_GROWING,NO_ACTION,300,279,505
27323,content_f5f9279fd152,0.0,FRESH_OR_GROWING,NO_ACTION,294,0,1
27324,content_937844f485a6,0.0,FRESH_OR_GROWING,NO_ACTION,144,28,25
27325,content_2af7d1c62561,0.0,FRESH_OR_GROWING,NO_ACTION,460,0,2
27326,content_bed8bc8b87a0,0.0,FRESH_OR_GROWING,NO_ACTION,112,61,28
27327,content_080305a6ea84,0.0,FRESH_OR_GROWING,NO_ACTION,322,0,1
27328,content_31f776eace32,0.0,FRESH_OR_GROWING,NO_ACTION,104,459,281
27329,content_4e9f854cc6ee,0.0,FRESH_OR_GROWING,NO_ACTION,97,1171,582
27330,content_e0b39e983a86,0.0,FRESH_OR_GROWING,NO_ACTION,139,296,375
27331,content_43dafa0d1f03,0.0,FRESH_OR_GROWING,NO_ACTION,108,6,0
27332,content_67a0f419a510,0.0,FRESH_OR_GROWING,NO_ACTION,289,13,25
27333,content_51729bc33f88,0.0,FRESH_OR_GROWING,NO_ACTION,466,176,200
27334,content_25f3df513e2e,0.0,FRESH_OR_GROWING,NO_ACTION,147,706,359
27335,content_e2b8e97ea579,0.0,FRESH_OR_GROWING,NO_ACTION,147,973,340
27336,content_f2285b6cd35f,0.0,FRESH_OR_GROWING,NO_ACTION,144,80,17
27337,content_2ae8fb1778c0,0.0,FRESH_OR_GROWING,NO_ACTION,144,136,75
27338,content_d908eb75a991,0.0,FRESH_OR_GROWING,NO_ACTION,104,333,232
27339,content_fd8ecc55447b,0.0,FRESH_OR_GROWING,NO_ACTION,144,88,60
27340,content_af796c8d8387,0.0,FRESH_OR_GROWING,NO_ACTION,257,242,566
27341,content_fcab0d9ead75,0.0,FRESH_OR_GROWING,NO_ACTION,118,3,4
27342,content_81e59177b59a,0.0,FRESH_OR_GROWING,NO_ACTION,139,2881,2175
27343,content_55eb8d467b55,0.0,FRESH_OR_GROWING,NO_ACTION,144,25,24
27344,content_bb321159a076,0.0,FRESH_OR_GROWING,NO_ACTION,125,2207,2640
27345,content_a3ed15a21857,0.0,FRESH_OR_GROWING,NO_ACTION,148,5243,7382
27346,content_777b979f86bc,0.0,FRESH_OR_GROWING,NO_ACTION,98,3,0
27347,content_626a9cf8aaf9,0.0,FRESH_OR_GROWING,NO_ACTION,148,42,20
27348,content_596e56ce58f9,0.0,FRESH_OR_GROWING,NO_ACTION,141,2519,1702
27349,content_39c3dc2f67d3,0.0,FRESH_OR_GROWING,NO_ACTION,119,41,33
27350,content_dae01e6e256c,0.0,FRESH_OR_GROWING,NO_ACTION,229,7193,9349
27351,content_8cfa5e15b64c,0.0,FRESH_OR_GROWING,NO_ACTION,113,23056,8803
27352,content_78f2e42abf96,0.0,FRESH_OR_GROWING,NO_ACTION,145,31,11
27353,content_fe70d7024017,0.0,FRESH_OR_GROWING,NO_ACTION,95,278,74
27354,content_1a92e33984da,0.0,FRESH_OR_GROWING,NO_ACTION,250,0,1
27355,content_4ab57ee5efab,0.0,FRESH_OR_GROWING,NO_ACTION,165,122,94
27356,content_65b7c4178e8b,0.0,FRESH_OR_GROWING,NO_ACTION,139,651,2119
27357,content_ab7e67e9480c,0.0,FRESH_OR_GROWING,NO_ACTION,445,9467,13280
27358,content_3ca4bc1b6607,0.0,FRESH_OR_GROWING,NO_ACTION,124,2794,559
27359,content_731c94a3d34b,0.0,FRESH_OR_GROWING,NO_ACTION,304,0,1
27360,content_1d05fea30ebf,0.0,FRESH_OR_GROWING,NO_ACTION,375,33,44
27361,content_d5a9fc0e9ea6,0.0,FRESH_OR_GROWING,NO_ACTION,126,4,1
27362,content_3a9bc4931bbc,0.0,FRESH_OR_GROWING,NO_ACTION,148,5751,5079
27363,content_f8c185f9dfdc,0.0,FRESH_OR_GROWING,NO_ACTION,165,513,382
27364,content_0c4cae7006d3,0.0,FRESH_OR_GROWING,NO_ACTION,347,1,1
27365,content_25235a243314,0.0,FRESH_OR_GROWING,NO_ACTION,130,1,1
27366,content_ccaf3a0a98f0,0.0,FRESH_OR_GROWING,NO_ACTION,141,25,13
27367,content_51a6d0ebbd87,0.0,FRESH_OR_GROWING,NO_ACTION,125,20,7
27368,content_d766dfa27130,0.0,FRESH_OR_GROWING,NO_ACTION,303,1,2
27369,content_b347aa43c377,0.0,FRESH_OR_GROWING,NO_ACTION,275,0,10
27370,content_3a4def77ea97,0.0,FRESH_OR_GROWING,NO_ACTION,375,0,3
27371,content_03d2673b2553,0.0,FRESH_OR_GROWING,NO_ACTION,126,48117,45505
27372,content_cb04c7a09b49,0.0,FRESH_OR_GROWING,NO_ACTION,236,50,124
27373,content_2d3eef2e44b2,0.0,FRESH_OR_GROWING,NO_ACTION,125,750,624
27374,content_ea06fbafff10,0.0,FRESH_OR_GROWING,NO_ACTION,138,10,2
27375,content_0dd0e3f418f1,0.0,FRESH_OR_GROWING,NO_ACTION,463,25,51
27376,content_6bb324a4b763,0.0,FRESH_OR_GROWING,NO_ACTION,147,4,2
27377,content_f60cbd1080e5,0.0,FRESH_OR_GROWING,NO_ACTION,104,426,322
27378,content_5662a410e03e,0.0,FRESH_OR_GROWING,NO_ACTION,104,0,3
27379,content_3a5181a6f8e6,0.0,FRESH_OR_GROWING,NO_ACTION,438,92,142
27380,content_325ad19ba1a1,0.0,FRESH_OR_GROWING,NO_ACTION,298,0,1
27381,content_7e90f3f26da7,0.0,FRESH_OR_GROWING,NO_ACTION,111,1859,1049
27382,content_540ff760d0e2,0.0,FRESH_OR_GROWING,NO_ACTION,130,23,29
27383,content_fe73f6bc73de,0.0,FRESH_OR_GROWING,NO_ACTION,138,29,5
